|4|0|2|6
100001488068635|0|0|1|1
100007203220655|1|1|0|2
100009505174463|0|1|0|1
100000026416077|0|1|0|1
100001487334643|0|2|1|3
100014092571548|0|0|1|1
100021735377828|0|0|1|1
100010368257455|7|7|11|25
100007018366994|1|0|0|1
100022511977783|0|0|1|1
1057971803|1|0|0|1
100011916944894|3|2|2|7
100011960269108|0|1|2|3
100003671440045|0|0|2|2
100001127595712|0|0|1|1
100013878458479|1|0|0|1
100016282387121|0|1|2|3
100024776900450|0|0|1|1
100012067359698|0|0|1|1
100001228427039|0|0|3|3
188311861764244|0|31|0|31
100001537009430|0|1|0|1
100001456334150|1|0|1|2
100004081891844|0|0|1|1
100002518342803|0|1|0|1
100000066566028|0|0|1|1
100005273618208|1|0|0|1
100011628094102|1|0|0|1
100007244445324|1|0|0|1
100017990261630|0|1|1|2
100002969397940|0|1|0|1
100004194280716|1|0|0|1
100000039650048|0|1|0|1
100001458146791|0|0|1|1
100029120897612|0|0|1|1
100004507771509|0|0|3|3
1538046355|0|0|1|1
100013141354452|2|9|11|22
100013373431882|1|0|0|1
1360360272|1|0|0|1
100007687397178|1|0|0|1
100037070292968|0|1|0|1
100011699191829|0|0|1|1
100008336738379|0|0|2|2
351325071675534|0|2|1|3
1093951561|1|0|1|2
100029948833453|0|1|0|1
100027525367721|0|0|1|1
1709924125|0|1|0|1
100026807814363|0|1|0|1
100006530893681|1|0|0|1
100010119648703|0|0|1|1
100004793023876|0|0|1|1
100006167943364|1|0|1|2
100009729846236|0|1|1|2
100001782510762|0|0|1|1
1728543895|0|1|0|1
100002002931612|0|0|1|1
100014628072361|0|0|1|1
100022511000480|0|0|1|1
100004316915175|0|1|1|2
100008982760130|0|1|0|1
100003581141914|0|1|0|1
100002444137424|1|1|0|2
100019659780909|1|1|0|2
100000575626344|0|1|0|1
1078352034|0|1|0|1
100003299924051|1|1|2|4
100010047969129|0|1|1|2
100000307236912|0|1|0|1
100006802867517|0|1|0|1
100001848695473|0|1|0|1
100020815939904|0|0|1|1
100034063328309|0|0|1|1
100000680023658|0|1|0|1
100030712334761|0|1|0|1
100008591760934|1|0|0|1
100007305733197|1|0|0|1
100007190582078|0|0|1|1
100005142402562|0|0|1|1
100006139260838|0|0|7|7
100002196327106|0|1|0|1
100000114667532|1|0|0|1
100001880404557|0|0|1|1
100011644693508|7|6|7|20
100004087333093|0|0|1|1
100001550270599|1|1|0|2
100018178441251|0|1|3|4
100010568222331|0|3|0|3
100012879185065|0|0|1|1
100000014195950|0|0|1|1
100002906029953|1|0|0|1
100000202020529|0|0|1|1
100010997410554|0|0|2|2
100000124951695|0|1|0|1
100007282962436|0|2|0|2
100027996705040|0|0|1|1
1687143836|0|0|1|1
1549867061|1|0|0|1
100009760535150|1|1|0|2
100000611320793|0|2|0|2
100037770825813|1|0|2|3
1152354952|0|0|1|1
100014054113659|0|1|0|1
100013837484260|1|0|0|1
100001123390851|0|1|0|1
100002334677110|1|0|0|1
100000421052660|0|0|1|1
100007766561051|0|0|1|1
100008180653358|0|1|0|1
100006500385025|7|2|0|9
100002258789174|1|0|1|2
1228585416|1|0|0|1
100008205855528|0|1|1|2
100005035026692|0|0|1|1
100002799508420|0|0|1|1
100024010291794|0|1|0|1
100010380456617|1|0|0|1
100000865964748|1|0|0|1
100023071880219|0|0|1|1
100011124134548|0|0|1|1
100000230566265|0|1|0|1
100000412359305|1|0|0|1
100008830506506|0|0|1|1
100013654989325|0|0|1|1
100028358223691|0|1|0|1
100006763247189|2|1|6|9
100010572280889|0|0|2|2
100002172079917|1|0|0|1
100028629731662|0|1|0|1
1236116754|1|0|0|1
1206887856|0|0|1|1
1427405140|0|0|1|1
100006808143378|0|0|1|1
1260777088|1|0|0|1
100002756922731|0|0|2|2
100023280131568|1|0|0|1
100010648231890|1|0|0|1
100008217223767|0|1|0|1
100000351867501|1|0|0|1
100014868557450|0|0|1|1
100000194521979|4|1|1|6
100031574438001|1|0|0|1
100002382541012|0|0|1|1
100010846624778|1|1|0|2
100013724651993|0|0|1|1
100014259510513|0|0|1|1
100000072747572|0|1|0|1
100026025634112|0|1|0|1
100032018055666|2|0|2|4
100002178987773|0|0|1|1
1338646891|0|0|1|1
100005837280050|0|0|1|1
1598681171|0|0|1|1
100003261845131|0|1|0|1
100001326515767|0|1|0|1
100016641844016|0|0|1|1
100003321941568|0|0|1|1
100002874349088|0|1|1|2
100000024335096|0|1|0|1
100000783782458|0|0|2|2
100000933314442|0|1|1|2
100034251442083|2|0|0|2
100001646313842|0|0|1|1
100000190406773|1|0|0|1
100008831581011|1|0|0|1
100001740077382|1|0|0|1
100000093801147|0|1|1|2
100011477166041|0|0|1|1
100022310174318|0|1|0|1
100005593354208|2|2|2|6
100000580707828|1|0|0|1
100002695636291|0|1|0|1
100004307322209|1|0|0|1
100022211615066|0|0|1|1
100000397318669|0|1|0|1
100000067860273|1|0|0|1
100004062773591|1|0|0|1
100010139522291|1|0|0|1
1148654586|0|0|1|1
1823778266|0|1|2|3
100000019252154|0|0|1|1
100011725463160|0|0|2|2
100000857208827|0|1|0|1
100001040847945|0|1|0|1
100014001009409|0|1|0|1
100027020984977|0|1|0|1
100000937341490|0|0|1|1
100002405166637|1|0|0|1
100000600572029|1|0|0|1
100003734062026|0|0|1|1
100001681573418|0|0|1|1
374777242078|186|145|165|496
100029306910533|1|0|0|1
100003256939612|0|1|1|2
100004074785633|0|0|1|1
100026627134825|0|0|1|1
100002630695866|0|1|0|1
1804343964|0|2|0|2
100000754259128|7|2|0|9
100003202403925|0|1|0|1
1340479757|1|3|0|4
100005929893879|0|1|0|1
100000886385265|1|0|1|2
100017019528295|0|0|1|1
100001758296521|1|0|0|1
100003601242203|1|0|0|1
100001479281497|1|0|0|1
1011859955|0|0|1|1
100010435263497|0|0|1|1
100000812940136|1|0|0|1
100009787230942|0|0|1|1
100000023543110|0|0|1|1
100006001278236|1|0|0|1
1676211058|0|2|0|2
100014787944549|1|0|0|1
100005199001365|0|0|5|5
100014295881960|1|0|0|1
100000302654934|0|0|1|1
100010700045882|0|0|2|2
100003163672575|1|0|0|1
100002649141314|0|1|0|1
100001352625916|0|1|2|3
100002068556126|0|0|1|1
100000568276827|1|0|0|1
100014888314252|0|1|0|1
100018380953658|0|1|1|2
100000898620157|0|0|3|3
1528526143|1|1|1|3
100008331014576|0|0|1|1
100001656324063|0|0|1|1
100028500114249|1|0|0|1
100009746520348|0|0|1|1
100034941817785|0|0|1|1
100027344051875|0|0|1|1
1274232322|0|0|1|1
1253394013|1|0|1|2
100000616815961|1|0|1|2
100000338556581|0|1|0|1
100000508555930|1|2|0|3
1353711748|0|4|18|22
100003582389155|1|0|0|1
100000279240110|0|0|1|1
100005894167047|0|0|1|1
100007343947667|2|2|5|9
1083788258|0|0|1|1
100002941067249|0|0|1|1
100000880376003|0|0|1|1
100006947168867|2|1|0|3
100027377206233|1|1|0|2
100023871769309|0|0|2|2
100002442331622|0|1|0|1
1759719073|0|1|0|1
100002240975888|0|1|0|1
1639758408|0|0|2|2
100010879539779|1|0|0|1
100000046779155|0|0|1|1
100017742647902|0|0|1|1
100025441501173|0|0|2|2
100017004130989|0|1|0|1
100004000861374|0|0|1|1
100021563558042|1|0|0|1
100014347926401|1|0|0|1
100000138200370|0|0|1|1
100001621131826|0|1|0|1
1048065264|0|0|1|1
1493349622|1|0|0|1
100011322588698|0|1|0|1
100003667268617|1|0|0|1
100000535939992|0|1|0|1
100009855820843|0|1|0|1
1220626174|2|1|0|3
100003252534910|1|0|0|1
100015458040975|1|0|0|1
100026183657685|0|0|1|1
100000143312231|0|0|1|1
100012585917790|0|1|0|1
1682246514|0|2|0|2
100024385537937|0|1|0|1
100002637251830|1|0|0|1
100005183588105|1|0|0|1
100030498452321|0|0|1|1
1835946235|1|0|0|1
1518180853|0|3|0|3
100011807970334|0|0|1|1
100003302000176|0|1|0|1
100024694922977|0|1|0|1
100000605790974|0|1|1|2
100000233846450|0|1|0|1
100023515247724|1|0|0|1
100001222662770|1|0|0|1
1466955053|1|1|2|4
100000341874288|0|0|1|1
100016830641541|0|0|1|1
100001688127212|1|0|6|7
100015481878286|0|0|1|1
100008364853594|5|0|1|6
100030089235391|0|0|1|1
100008274241105|0|1|0|1
100029368156130|0|0|1|1
1012037272|1|8|10|19
536812157|0|1|2|3
100004989886824|0|0|1|1
548439551|0|0|1|1
100002101935353|1|1|0|2
1567575504|1|0|0|1
100016154711305|1|0|1|2
100001512830355|0|0|1|1
100000878985409|1|0|0|1
100012884164206|1|0|0|1
100000187910942|0|0|1|1
1300991578|0|0|1|1
100004738394404|1|0|0|1
100004171965156|0|0|1|1
100000692635243|0|0|1|1
1344710009|1|0|0|1
100011355476372|0|1|0|1
100007490052467|2|0|0|2
100006423875099|0|0|1|1
100003825019353|1|0|0|1
926774344084410|11|14|13|38
100011389744806|0|1|0|1
100000473777224|0|0|1|1
100001465610739|0|0|1|1
100031074592390|1|0|0|1
1846704655|0|2|0|2
100001857441581|0|1|0|1
100033102933249|1|0|2|3
100013486117465|0|0|1|1
100000381709012|0|0|1|1
1874639752769193|0|0|3|3
100012318913795|0|1|0|1
100028852960505|0|0|1|1
100014862372744|1|0|0|1
100001937746665|0|0|1|1
100001821840622|0|0|1|1
100024044137798|1|0|1|2
100000220420860|1|0|0|1
100022216100746|0|1|0|1
100002678772739|1|0|0|1
100011675269292|0|2|0|2
100001016848726|0|0|1|1
1807980812|0|1|0|1
100001202608863|0|2|0|2
100001440489438|0|1|0|1
100007127830938|0|1|0|1
100001553821135|1|0|0|1
100003130413242|0|0|1|1
100000349835012|1|0|0|1
100000792443327|0|1|5|6
100036521483751|0|0|1|1
100008158876284|0|0|1|1
100000405432091|0|0|1|1
100004971666951|0|1|0|1
100002323681191|0|0|1|1
100028857602496|0|1|0|1
100001974946266|0|1|0|1
100018917711352|0|0|1|1
100001241972316|1|0|0|1
100000712786449|0|0|1|1
100000495262234|0|0|1|1
100001292982392|0|0|1|1
100001228368129|0|1|0|1
100000357524178|0|0|1|1
100025292513239|2|0|2|4
100006757301689|1|0|1|2
1758112316|0|0|1|1
100002352727167|0|0|1|1
100000776426657|0|1|0|1
100002205922720|0|0|1|1
749454261|0|1|0|1
100001013029246|1|0|1|2
100000675752645|0|0|1|1
1443033100|0|0|1|1
100002239667076|1|0|0|1
100000351294243|0|1|0|1
100008173066241|11|10|6|27
1650053889|0|0|1|1
100006245196103|1|0|0|1
100001471061473|0|1|0|1
100026282564659|0|1|4|5
100001671932795|0|0|1|1
100002095015680|0|0|3|3
100010539310854|0|1|2|3
100004606759226|0|0|1|1
100012477874093|2|2|1|5
100014878800429|0|1|0|1
100016265854947|0|1|0|1
100025403856835|0|0|1|1
100001924919085|0|0|1|1
100012508424962|0|3|0|3
100023160140610|0|0|1|1
100005286065917|1|0|0|1
100000206194208|0|0|2|2
804369277|1|0|0|1
100007434690595|0|1|0|1
100026281576788|0|0|1|1
100023425180232|1|0|0|1
100000195587506|0|0|1|1
100005084461614|10|3|1|14
1536686667|0|0|1|1
100002314710935|0|0|1|1
100006294079372|0|0|1|1
100002307341773|0|0|1|1
100000909872054|1|2|2|5
100015763770972|0|1|0|1
100021726048004|2|0|0|2
100003461892375|0|1|0|1
100002468559055|0|0|1|1
100010764107844|1|0|0|1
100008135552269|0|1|0|1
100001556287913|0|0|1|1
100002725723020|0|0|1|1
100033196391035|1|0|0|1
100000504562116|0|0|1|1
100010053213840|0|0|1|1
1248926657|0|0|1|1
100015255939864|1|1|0|2
100002101107236|0|1|0|1
100023434571968|1|0|0|1
100005916424304|0|1|0|1
100019406642004|0|0|1|1
100033190096998|0|0|1|1
1456191068|5|4|1|10
100001250079343|1|0|0|1
100003607285042|0|1|0|1
100020745232946|0|0|2|2
100024619732771|7|1|0|8
100002815316373|1|0|0|1
564679460|0|0|1|1
1300378219|0|1|0|1
100004367798996|1|0|0|1
1810313406|1|0|0|1
100002299647061|0|1|0|1
100007521065536|0|1|0|1
1470948202|0|0|1|1
100000659365680|0|1|1|2
1486243679|1|0|0|1
100012718605604|1|0|0|1
100010944709403|2|0|3|5
100019228727635|1|0|0|1
100000356770064|1|0|0|1
100005173120880|0|0|1|1
100002670450812|0|1|1|2
100016760581402|0|0|3|3
100019502832515|0|0|1|1
100004237600579|0|0|1|1
100013433402714|0|0|1|1
100000121179967|0|0|1|1
100000189184629|0|0|1|1
1493420357|0|1|0|1
100012280065613|0|0|1|1
100000033152996|1|0|0|1
1598949379|1|0|0|1
100010108307905|1|1|0|2
100010411922880|1|0|0|1
100035075773144|0|1|1|2
1808538014|0|0|1|1
100002432041599|0|0|1|1
100011121343730|0|0|1|1
100002986972927|0|2|0|2
100024730461413|1|0|0|1
100025925058694|0|0|1|1
100013626185555|0|0|1|1
100008762358399|0|0|1|1
100014720087580|1|0|0|1
100036265734316|0|0|2|2
1755067291|0|1|0|1
100001910181913|0|1|0|1
100009518715482|0|1|0|1
100003854115137|0|2|0|2
100011135921729|0|0|1|1
1825320224|1|1|4|6
100003222081319|0|0|1|1
100000704505474|0|0|1|1
100006694754008|1|0|0|1
100003115568784|0|0|2|2
100035310894198|1|0|1|2
100012745872630|0|0|3|3
100009062962878|0|0|1|1
100017562602224|1|0|0|1
100002827558769|0|0|2|2
100001320159595|1|1|0|2
100007980035992|0|1|0|1
100013292583369|0|0|2|2
100009974050501|1|0|0|1
1299825486|1|0|0|1
100000283483048|0|1|0|1
100002856839204|0|0|1|1
100027525460557|0|1|0|1
100004386810515|1|0|2|3
100001873220517|0|0|1|1
100000639427912|0|1|0|1
100008103279655|0|0|1|1
100005688462549|0|1|0|1
100002914399196|1|0|0|1
100010934801678|0|0|1|1
100013681531118|0|0|1|1
100022287589947|1|0|0|1
100013797574717|0|0|3|3
100003217638577|1|0|0|1
100001053041935|1|0|0|1
100029780386149|0|1|0|1
100006155475617|1|0|2|3
1078233473|0|0|1|1
100008284983595|0|1|6|7
100003506108769|0|0|1|1
100010016647867|0|0|1|1
100001060639282|0|1|0|1
100005327945684|0|0|1|1
100002518783171|0|1|0|1
100017062804675|0|1|0|1
100002153190423|0|0|1|1
100010597033847|0|1|0|1
100012297582429|1|0|1|2
100001840058176|1|0|0|1
100002893827349|0|1|0|1
100003227125421|0|0|1|1
100013512553146|0|1|0|1
100003129537645|1|0|0|1
100028828592653|0|1|0|1
100000274032886|0|1|0|1
100006495103356|0|0|1|1
100000821907137|1|0|0|1
721378059|1|0|0|1
100027552106421|0|1|0|1
100009364946351|0|0|1|1
100003840962987|2|0|1|3
100021247569447|0|1|0|1
1236446202|1|0|0|1
100007193107637|0|0|1|1
100000110923903|0|0|1|1
100001299307518|1|1|0|2
100035474072617|0|3|8|11
100026610285893|1|1|11|13
1233044111|0|1|0|1
100006721539948|0|0|1|1
100000551732223|1|0|0|1
100005768412651|1|0|0|1
100018972128188|1|0|1|2
100010130642578|0|0|1|1
100001817824910|0|0|1|1
100001230238777|0|0|1|1
100005460217169|1|0|0|1
100000242595733|0|1|0|1
1736357628|0|0|2|2
100002950943903|0|1|0|1
100002732710126|1|0|1|2
100003181526437|0|0|1|1
100000439875526|0|1|0|1
100015012799332|1|0|0|1
100000179582113|0|0|1|1
100003946812899|0|0|1|1
100011687688957|0|1|0|1
100017830950510|0|0|1|1
100000985474089|0|2|0|2
100000201788278|0|0|1|1
100000583812452|0|0|1|1
100015492186650|1|0|0|1
100001397214194|0|1|2|3
100022711961166|2|0|0|2
100010761948621|0|0|1|1
100014155385760|0|0|1|1
100002001733824|0|0|1|1
100004448588219|1|0|0|1
100002347285688|0|0|1|1
1395414800|0|0|1|1
100023542027010|0|2|0|2
100010345964304|0|0|1|1
1302543734|0|0|1|1
100016294956280|0|0|1|1
100005191533509|0|0|1|1
100005654534875|1|0|0|1
1250052411|1|1|1|3
1173477797|0|1|0|1
1785429671|0|0|2|2
100012131046018|0|1|0|1
100015568329695|0|2|1|3
100004841775831|0|0|1|1
1841522896|1|0|0|1
1330220357|0|0|1|1
100001471876927|0|0|1|1
100010322468050|0|0|1|1
100009631958591|0|1|0|1
100024278612188|0|0|1|1
100002303722277|0|0|1|1
100000219159210|1|1|0|2
100000439586670|1|0|0|1
100001630449305|0|1|0|1
100001526307422|0|0|1|1
640421593|1|0|0|1
100000474096792|0|0|1|1
10150118096995434|3|4|2|9
100025884133657|4|0|1|5
100024956405435|0|0|1|1
100004374455526|0|1|0|1
100000949669531|1|0|0|1
100015101070063|0|0|1|1
100000807938794|1|0|1|2
100000090273478|0|1|0|1
100001320571663|1|2|0|3
100026031102938|0|1|0|1
1461714474|0|0|1|1
100009418923484|0|0|1|1
1541208203|1|0|0|1
100003380834589|0|0|1|1
100026891432698|0|0|1|1
100000590438324|0|0|1|1
100001837028389|1|0|0|1
100001275694089|1|5|0|6
100024022366599|0|0|1|1
100000907783555|0|1|0|1
100001289567998|0|1|0|1
100011740712935|1|0|0|1
1779985112|0|0|1|1
100029129565923|0|0|1|1
100000749256690|0|0|1|1
100010010282405|1|0|1|2
100000785885210|0|1|0|1
100002378858693|1|0|0|1
100003372401741|0|1|0|1
100004176669862|1|0|0|1
100023668280317|7|2|3|12
1307885930|0|1|0|1
100025511564846|1|0|0|1
100026946171402|0|1|0|1
100002497995298|2|1|0|3
100007654364524|0|0|1|1
100000455278222|0|0|1|1
1719293818|0|0|1|1
100004206158138|0|1|0|1
100000597428772|0|0|1|1
100004285393666|1|0|0|1
1492006534|1|0|1|2
100007624689664|0|0|1|1
100011317170424|0|0|1|1
100025863397152|1|0|0|1
100011550666289|0|0|1|1
100008327919732|1|0|0|1
100000834152248|0|1|0|1
1189756605|1|0|0|1
100000552086055|0|0|1|1
100009486491679|1|0|0|1
100004321715067|1|0|0|1
100021369915398|0|1|0|1
1216203477|1|0|0|1
100000939711685|0|1|0|1
100013657696860|0|0|1|1
100023562679099|0|1|0|1
100012591851548|0|0|1|1
1376231751|0|2|0|2
100001997307328|2|0|0|2
100001210794300|1|0|0|1
100007243277770|1|0|0|1
1803854780|1|0|0|1
100002526842863|0|0|1|1
100031693814833|1|2|3|6
100012576468462|11|2|1|14
100009306111526|0|0|1|1
100020740654827|0|0|1|1
100009002656706|1|0|0|1
100015582485952|0|0|1|1
100015765072840|1|0|0|1
100002087858516|1|1|0|2
100021494557897|1|0|0|1
100003297097528|0|1|0|1
1530939809|0|1|0|1
100000495804878|0|1|0|1
1818418706|1|0|2|3
100004468062124|0|0|3|3
100025361451636|0|0|5|5
100032015932987|1|0|0|1
100000385332558|0|1|0|1
100010318963725|1|0|0|1
100010455912698|3|0|3|6
100003491025575|0|0|1|1
100016347851935|3|0|0|3
1152322484|1|3|9|13
100007312062838|0|0|1|1
100005593776211|0|0|1|1
100001496814572|0|1|0|1
100022002755122|1|0|0|1
100006349386690|0|0|1|1
100005050626419|1|0|0|1
100014866902357|1|0|1|2
100000170531314|0|2|1|3
100024595448086|0|0|1|1
1548832975|0|1|0|1
100002816193699|1|0|2|3
100003240415600|1|0|1|2
100003850121650|0|0|1|1
1659897386|0|0|1|1
100019796206498|0|0|1|1
1602290985|0|0|1|1
100015833314074|1|0|0|1
100002107785547|1|0|1|2
566993439|1|1|2|4
100003033622824|1|0|0|1
100004475647115|1|0|0|1
1506207549|0|0|1|1
100007343657304|0|1|0|1
100010145222097|0|1|0|1
100000626708074|0|0|1|1
100011091243775|4|3|2|9
100033898781558|1|1|0|2
100008370197463|1|0|0|1
100000076955904|1|0|4|5
100004709198246|0|0|2|2
100003631161257|0|0|1|1
100019786157516|0|0|1|1
100023106407444|0|1|0|1
100013035646448|0|0|1|1
100016228124116|1|0|0|1
100026867783672|1|0|0|1
100022056516641|0|1|0|1
100016188451032|0|0|1|1
100000367460624|0|1|0|1
100005074007975|0|0|1|1
100013637569070|0|1|0|1
100001218344477|0|0|1|1
100026681982282|0|0|1|1
100036466419720|0|0|2|2
648737240|0|0|1|1
100030683603495|1|0|0|1
100004006307325|3|3|0|6
100001031405346|2|1|0|3
1506295998|0|0|1|1
100004147951633|1|0|1|2
100005836479381|2|0|0|2
100011294143543|1|0|0|1
1674522327|0|0|3|3
100003811873347|0|0|2|2
100007153634907|1|0|0|1
100001474058633|0|1|0|1
100017892017289|0|1|1|2
100030835365467|0|0|1|1
100013277052697|1|1|2|4
100029659991419|0|1|0|1
100000074902436|1|0|0|1
100009397599228|0|1|0|1
100031851561433|1|0|0|1
1743687573|0|1|0|1
100007632907288|0|0|1|1
100002396661833|1|0|0|1
746174306|2|1|0|3
100000521619895|0|0|1|1
100001581518295|0|1|0|1
100033989340962|0|1|0|1
100003860026106|1|1|0|2
100000630397722|0|0|2|2
100025944165539|0|0|1|1
100000393098955|1|0|0|1
100022359613333|0|0|2|2
100006049901632|0|1|1|2
100000237450211|0|1|0|1
100003307045664|0|0|1|1
100005267741976|1|0|0|1
1790003328|1|2|1|4
100006393217434|1|1|0|2
100003533770987|1|1|3|5
1325153456|0|1|1|2
100006427844214|0|0|2|2
100017080421948|0|0|2|2
100028509741890|1|0|0|1
100001642010592|1|0|0|1
100024093345894|1|0|0|1
100003775948337|0|2|4|6
100000184080251|0|0|1|1
100010232886609|0|1|0|1
100005826073351|0|2|0|2
100001289267603|1|0|1|2
1650220890|0|0|2|2
100001081155141|0|0|1|1
100002639666357|1|1|4|6
100000081240637|0|0|1|1
100000772421467|1|0|1|2
100003558605506|0|0|1|1
100001474850407|2|0|0|2
100008296563003|0|0|2|2
100014105622777|0|0|36|36
100000464855704|0|1|0|1
100003140107040|4|0|0|4
100004302245956|0|1|0|1
100000424875981|1|0|0|1
561635903|1|0|0|1
100000632590619|3|0|1|4
1044008206|0|1|3|4
100008240491244|1|0|0|1
100002440453462|0|0|1|1
100027709787514|0|0|1|1
100032909027599|1|1|6|8
100027812446424|1|0|1|2
100031184211653|0|0|1|1
1334985242|1|0|0|1
100002407128175|0|0|1|1
100001374623976|0|0|1|1
100000370384055|0|1|0|1
100012613148545|0|0|3|3
1330239227|0|1|0|1
100001097450920|0|0|1|1
100003340740481|1|1|2|4
1623874314|0|0|1|1
100003302706965|0|0|1|1
100004403223405|0|0|1|1
100002586030345|1|0|0|1
100003863668060|1|0|3|4
100000387822271|2|1|1|4
100000681058184|0|0|1|1
100000086928086|1|2|0|3
100003115309352|0|0|1|1
100020132075707|0|1|3|4
100003084535603|0|0|1|1
100004269284427|0|0|1|1
1223329246|3|1|1|5
100026592352677|1|0|0|1
100023231762095|1|0|2|3
1298034054|1|0|0|1
100027236361222|0|0|1|1
100015718633174|1|0|0|1
100013823558889|0|0|1|1
100004663123672|1|0|0|1
100025610941930|0|0|1|1
1812647662|0|1|0|1
100029161632869|0|1|0|1
1194682569|0|1|0|1
100001149697701|1|0|0|1
100012227254271|0|0|1|1
100032930393796|2|1|0|3
100013353781658|0|0|1|1
100022909344100|0|0|1|1
100004666064019|1|0|0|1
100003387461274|0|1|0|1
100003644392188|0|1|0|1
100001129813900|1|0|0|1
100000450520419|1|0|0|1
100010354113808|0|1|0|1
100022425213616|0|0|1|1
100007944908775|0|1|0|1
100003384501700|0|0|1|1
100004493730180|0|0|2|2
100002449893780|1|0|0|1
100000808988714|0|0|1|1
100016404060061|0|0|1|1
100015677808499|1|0|4|5
100000238711317|0|0|1|1
100000515357401|0|1|0|1
100033583930226|0|1|2|3
100005128783707|1|0|0|1
100009193544378|1|0|0|1
100002207563731|0|0|1|1
100007089940682|0|1|0|1
100023858922382|1|0|0|1
100002769187612|0|1|1|2
100022895888277|1|1|1|3
1599827304|5|1|5|11
100008932951647|0|0|2|2
100019664344905|0|0|2|2
100017467711671|0|0|2|2
100002581334265|0|2|5|7
100000113376111|1|1|0|2
1787657437|0|1|0|1
100005890867214|1|3|2|6
1393361220|0|0|1|1
100012831554682|0|0|1|1
100015791046998|0|0|1|1
100023150328767|0|0|1|1
100024682458824|0|1|0|1
100030940773700|1|0|0|1
100002371176346|2|2|1|5
100010009441436|0|0|1|1
100034274632221|1|0|3|4
100002571847452|1|0|0|1
100008205066603|0|1|0|1
100004645352883|0|0|1|1
100007122214168|0|0|1|1
100000014801661|0|0|1|1
100003924620089|0|0|1|1
100002470092429|1|0|0|1
100012178759319|0|0|1|1
100001549688371|0|1|0|1
100000789161991|1|0|0|1
100022679354292|0|0|1|1
100000879369433|1|0|0|1
100022778196741|0|0|1|1
100001885392870|0|0|1|1
100027658990727|2|4|1|7
100028924095325|0|0|1|1
100000091571786|1|0|0|1
100014450611097|1|0|0|1
1456231204|1|0|0|1
100006936540331|0|0|1|1
100001876174915|0|0|1|1
1565445358|0|0|1|1
100002379854775|2|1|1|4
100000441614554|0|0|3|3
1796136705|1|0|0|1
100009459938810|1|0|1|2
100014467935871|0|1|0|1
100002108470008|0|0|1|1
100000545785537|0|0|7|7
100007722159610|1|0|0|1
100001948601611|1|0|0|1
1511408841|0|1|0|1
100003895524512|0|1|2|3
100012081552129|0|1|0|1
100023427585286|0|0|1|1
100006187278209|0|0|1|1
100017807444618|0|0|1|1
100001083175641|1|1|0|2
100001425931024|0|1|0|1
100004174090865|0|0|1|1
100001916742750|0|0|1|1
100010393216776|1|2|6|9
100028051753295|0|0|1|1
100004258273491|0|0|1|1
1776621968|0|0|2|2
100003704500025|1|0|0|1
100004084421791|2|1|0|3
100001184661611|2|0|1|3
100000460419705|0|0|1|1
1679742248960375|16|9|23|48
1078689366|0|1|0|1
100021930310862|0|1|0|1
100002260914312|0|0|2|2
100028304314956|0|1|0|1
100035000151316|0|1|0|1
100012383137092|0|1|0|1
100001425265011|1|0|2|3
1309145757|0|0|1|1
100002338326972|0|0|3|3
100004756472688|0|0|1|1
100007249727600|0|0|2|2
100000302720419|0|0|1|1
100004292947879|0|1|0|1
100025196081749|1|0|0|1
100004131430261|1|0|0|1
100007641014957|0|1|0|1
100006372072730|0|0|1|1
100009158698926|0|0|1|1
100006377353210|0|2|1|3
1222017477|0|0|1|1
1672303562|0|0|1|1
100000291908027|0|5|3|8
100011438411590|0|0|3|3
100023965870472|0|1|1|2
100000836593211|0|0|1|1
100019463147778|0|1|0|1
100000053448799|0|1|0|1
100027463009300|1|5|0|6
100004975742173|1|0|0|1
100005181909739|0|0|1|1
100006608413770|2|0|0|2
100009970969499|0|0|1|1
100021880344144|0|0|1|1
100038604664974|1|0|0|1
100009656024722|1|2|0|3
100002415303639|0|0|1|1
100006414314932|0|0|2|2
100028609417728|0|1|0|1
100033326631411|0|0|1|1
1008892514|1|0|0|1
100005628257976|1|1|17|19
684721426|1|0|0|1
100002330733942|0|1|0|1
100000284175775|1|2|0|3
100003185948175|0|1|2|3
100003044848643|1|0|0|1
100000315785997|0|0|5|5
100004574449246|0|0|1|1
100010395693728|1|0|0|1
100001425142585|0|1|0|1
100006103540044|0|1|0|1
100031812848878|0|1|0|1
100017698419513|1|1|3|5
100034584004877|0|2|0|2
100017221380247|1|0|1|2
100011629305136|1|0|1|2
100010067730778|0|0|1|1
1012760907|1|0|0|1
1211033231|0|0|1|1
100004405808449|0|0|1|1
100002080203628|1|3|0|4
100032357070795|0|0|2|2
100023606020117|1|0|0|1
100000456705762|0|0|1|1
100023054120988|0|0|1|1
100009109477506|0|1|0|1
100012958063406|0|0|1|1
100010511448066|1|0|1|2
100001245898617|0|0|1|1
1844336882|0|0|1|1
100000492546354|1|0|0|1
100012543109257|0|0|2|2
100009165733833|0|0|1|1
100027453110148|0|0|1|1
100035747852542|1|0|0|1
100004706075541|0|1|0|1
100012289327648|0|1|0|1
100016969268962|0|0|1|1
529438502|0|1|0|1
625127462|1|0|0|1
100001126239840|0|1|0|1
100001022733368|1|0|0|1
100013201388228|1|1|2|4
1156873785|2|0|0|2
1631892931|0|1|0|1
100001782600893|0|0|1|1
100016148648156|1|0|0|1
100007052054958|1|0|0|1
